ham,"Best half-time show ever! Dance moves, visuals, most creative and not boring, singing live, Katy flew away, the best guests (Missy and Lenny), best performance and so on... So complete! Katy Perry 😍🎉💃👍👌﻿"
ham,the best super bowl﻿
ham,Was she play baking?﻿
ham,the best by far﻿
ham,best performance ever!﻿
ham,페리 진짜 목소리 청량하면서도 어쩌면 이렇게 쫙쫙 뻗어나가지... 역시 세계 최고의 디바야﻿
ham,katy should perform again for 2019﻿
ham,Maravilhosa! Wonderful!﻿
ham,I❤️you katy Perry﻿
ham,"Comment Content:
29% ""Great"" ""Amazing"" ""Good""
1% ""Horrible"" ""Lip Sync""
10% ""Justin Trashlake""
60% ""LEFT SHARK!""﻿"
ham,alguém brasilheiro aí ?﻿
ham,Wow she's so amazing.. Best performance ever﻿
ham,I still cant believe people actually sang along at California Gurls. It amazes me﻿
ham,Katy and gaga's performance are just amazing ❤❤❤❤❤❤❤﻿
ham,amo a live de dark horse﻿
ham,best super bowl halftime show(crappy Justine Timberlake)﻿
ham,2018?﻿
ham,"I must admit, those sharks are cute. Lol﻿"
ham,#34144 complit...﻿
ham,She accidentally kick the boobs of the lady in Red swimsuit. Hehehhee﻿
ham,"Honestly, who the fuck finds this impressive?﻿"
spam,America fucking sucks now.﻿
ham,epic presentation of Firework﻿
ham,The whole show is pre recorded u noobs﻿
ham,OMGGGG 😱﻿
ham,와우...👏👏👏👍﻿
ham,ШИКАРНО!!!!!!!!!!!!!!!!!!!!!﻿
ham,Merecia um Grammy só por essa performance﻿
ham,Lenny's entry was epic. His part is the best  in katy's show﻿
ham,💖﻿
ham,The best love you but how﻿
ham,Why did I just cry﻿
ham,That crowd moment was great !!﻿
ham,"내한 끝나고 다시 보러 왔어요,,,여운이 계속 남네요ㅠ 케이티 짱﻿"
ham,that was epic when everyone sang that part holy shit so good﻿
ham,Katy perry just concert on mall of asia my fav singer i love you﻿
ham,i always got goosebumps while i watch this video﻿
ham,The best﻿
ham,I’M CRYING I LOVE THIS WOMAN﻿
ham,"incredible, amazing. We love Katy💞💖﻿"
ham,"ils savent vraiment plus quoi inventer pour faire parler de ce show?,???﻿"
spam,wtf happened﻿
ham,The best!﻿
ham,What  is name 3:18﻿
ham,EL MEJOR SHOW DEL SUPER BOWL😍😍😍﻿
ham,Still the best performance of superbowl!﻿
ham,I really enjoyed this one.﻿
ham,"I saw all the super ball show, but this still the best, so wonderful, and then is Bruno, Mars, Beyonce and ColdPlay!!!!... En serio este es el mejor show y eso que solo me gustan alguans canciones de Katy Perry!﻿"
ham,lady gaga and katy perry had the best two superbowl live performances PERIOD!!!﻿
ham,My favorite half time :)﻿
ham,Sân khấu nước ngoài có khác hoành tráng dễ sợ 💗﻿
ham,I can ONLY sit through this because of missy. Fuckin slay﻿
ham,very bad lipsync﻿
ham,She literally lipsynced the whole thing﻿
ham,kati pero as un zirco en sanjun del río con todas tus cansiones﻿
ham,I NEVER get tiered of watching it!!!! That's what you could call a show!﻿
ham,The sharks have me dead 🦈😂﻿
ham,평창올림픽보다 화려해 버리네 실화야﻿
ham,"In Madonna's time the singers had to sing well and be naked. Now just sing well and have charm.
 I love beautiful Katy!
No tempo da Madonna as cantoras tinham que cantar bem e ficarem peladas. Agora basta cantarem bem e terem charme. amo a linda Katy!﻿"
ham,This is iconic﻿
ham,I LOVE YOU❤❤❤❤❤ SUA RAINHA 👸👸﻿
ham,Queen﻿
ham,Cooool😍👍👏 Respekt ich kann nicht so gut singen coole Stimme﻿
ham,Amo su voz amo como canta﻿
ham,Amo a katty﻿
ham,who put the dislikes?﻿
ham,Leny is too HOT!﻿
ham,Best super bowl ever!! Soooo awesome! Katy Perry’s the best!!!﻿
ham,1:47﻿
ham,Kravit's part nailed it!﻿
ham,Melhor super bowl da história .﻿
ham,I swear i miss this katy perry :(﻿
ham,2:32 she Lip singing????﻿
ham,Ki locura super ball﻿
ham,The best super bowl halftime ever!﻿
ham,felizmente eso no pasa en el fútbol... que carajos con razón se matan antes de acabar la escuela﻿
ham,Full Fake go internet and cet informations it's enregistrement﻿
ham,Quel momento in cui prima eri Katy Perry e poi diventi Gesù che ascende in cielo﻿
ham,I love  Lenny..😍😍﻿
ham,Cant wait watching you konser at jakarta 😘😘😘😘😘﻿
ham,Melhor performance dela ❤❤❤❤﻿
ham,"I'm ashamed by Justin Timberlake,that bullshit he made is nothing comparing to this.
Katy Rocks﻿"
ham,Copia de Lady Gaga﻿
ham,my favorite half-time show and also lady gaga's﻿
ham,OMG la parte con Leny Kravitz como le hizo a su cola BESTIAL QUE MUJER TAN LLENA DE PODER ♥ Nada que envidiarle a Beyonce!﻿
ham,kena   perry﻿
ham,"2012-Madonna 
2013- Beyonce
2014- Bruno Mars
2015- Katy Perry
2016- Cold play (But it was B's and Bruno's show more lol)
2017- Lady Gaga
2018- why did I watch it?﻿"
ham,Sexuall; Katty? I say knot! Butt youo're HOT﻿
ham,Playback﻿
ham,Katy Perry is on fire ❤🔥﻿
ham,Stop throwing shade at Justin Timberlake ; enjoy the video and the music﻿
ham,Katy deusa ♥️﻿
ham,😍😍😍﻿
ham,Queen 👑💚 2018 katycats ✋﻿
ham,"Janet did the best dance Super Bowl Performance, Katy did the best visual Super Bowl Performance, Madonna did the best Pop Super Bowl Performance.﻿"
ham,Rainha❤️🇧🇷❤️﻿
spam,So faking bad singer !!!! GET OUT !﻿
ham,MISSY ELLIOT!!!﻿
ham,6:12 meu deus﻿
ham,I would have liked her to sing last friday night﻿
ham,legend﻿
ham,playback﻿
ham,I thought it was amazing til I knew that it was full lip sync :(﻿
ham,I have not seen many super bowl half times but I know This one is the best. bar none﻿
ham,Katy Perry is so hot﻿
ham,:)﻿
ham,What is the song after teenage dream???﻿
ham,앗따 잘하는 고마잉~~~~﻿
ham,I did ro did what I did for my performance by school performance I didn't Rolf my school performance﻿
ham,1:47 muuuuuuito top﻿
ham,Her voice really sucks man﻿
ham,Love Katy but Gaga killed her performance!﻿
ham,The blood of Jesus﻿
ham,roar﻿
ham,She is a strong singer with a really good voice control﻿
ham,missy and her dancers are the BEST﻿
ham,"Katy was kind enough to share the spotlight with esp Missy. If you guys saw the docu, Missy was so touched by Katy’s gesture. She gave Missy a piece of jewelry I can remember.﻿"
ham,i will never get over the sharks﻿
ham,Love you﻿
ham,She can sing! Omy firework!﻿
ham,Didn’t like the hip hop thing.  Otherwise Katy looked fantastic﻿
ham,This was I-N-C-R-E-D-I-B-L-E﻿
ham,Lindo esse Live da Katy Perry 💙﻿
ham,Omg She Hit The Girls Boob At 6:33 Or 6:34.😂😂﻿
ham,Who noticed how katy Perry's microphone was  coloured﻿
ham,"Ich liebe diese Frau. Was sie anpackt, wird mega klasse. Ich hab die Halbzeitshow aufgezeichnet. 
Das ist wieder mal ein Fall für die Hall of Fame. 
Schade das man diese tollen Leute nie persönlich kennen lernen wird.﻿"
ham,Why katy dance on lenny? I'm jealous😡😒﻿
ham,5:01 qual o nome dessa música? ❤❤❤❤❤❤❤❤﻿
ham,OMG 😱 ❤❤﻿
ham,LEGEND﻿
ham,Best Super Bowl  in music history....﻿
ham,"Un fracaso esta tilinga, se desafinó todo el show. Le quedó grande el SB﻿"
ham,"I LOVE YOU
 KATY ❤👏🎶😉﻿"
ham,평창 개막식보다 멋있다﻿
ham,She still be a Queen.﻿
ham,you think is good? have you seen Bruno Mars' performance? This is a total bull compared to Bruno﻿
ham,That last performance was amazing﻿
ham,Missssyyyyy <3﻿
ham,개 지렸다﻿
ham,2018 Braseeeellllll? 🇧🇷﻿
ham,"I love it a lot, just great goes beyond any expectation I love 😍😍❤️💖﻿"
ham,love dark horse﻿
ham,1:41🔥🔥🔥🔥🔥﻿
ham,Legendario!!!﻿
ham,Hello Kat Perry﻿
ham,Wtf just happened﻿
ham,Uno play back la perra 🖕🏻﻿
ham,I came for Katy's show.﻿
ham,March 2020? :V﻿
ham,Song 4:35 ??﻿
ham,"Essa mulher realmente é incrível  , ótima apresentação admirável linda de mais ...﻿"
ham,6:11 omfg💙﻿
ham,she is such a inspiration ! #legit﻿
ham,Essa fdp passou na fila da beleza umas 10 vezes e não sobrou nada pra mim. 😀﻿
ham,si  que esta loco﻿
ham,I Love Katy﻿
ham,best entertainer﻿
ham,MORTA LINDA﻿
ham,Who’s here after watching her on American Idol?﻿
ham,Alguém 19/03/2018﻿
ham,In love﻿
ham,she is not necessary has grammy﻿
ham,el mejor﻿
ham,Él mejor :3 😍😍﻿
ham,Best than anyone﻿
ham,I lien y ou katy perry﻿
ham,Am iconic Super Bowl show with an iconic meme﻿
ham,me encanta﻿
ham,one of my fav half time shows of all time﻿
ham,Love katy perry﻿
ham,That's great﻿
ham,"Legend , iconic 😍﻿"
ham,https://www.youtube.com/watch?v=ZD1QrIe--_Y﻿
ham,"LEGEND, SO ICONIC﻿"
ham,This is LIT﻿
ham,Omg! It's so amazing🖤﻿
ham,wowwwwwwwwwwwwwwwwwwwwwwwww love it﻿
ham,Didn't you observe the sharks? They are very cute!﻿
ham,LIPSYNC!﻿
ham,EPIC﻿
ham,Left shark 😂﻿
ham,"She was lipsyncing nearly everything! Its clearly prerecorded vocals. You can tell the mouth movement and voice do not line up. And when she jumps and dances, the tone of the voice does not change. Lip syncing.﻿"
ham,"I remember when this just recently happened, sometime in 2015, people were hating on her for using so much props and calling this one of the worst superbowl show................ But never did they knew Justin timberlake will  happen. Lol﻿"
ham,maldito grandioso show en tan poco tiempo﻿
ham,"Drags Swifties 
Oops 🙊🙊🙊﻿"
ham,That was so cool﻿
ham,Gaga's show was better :)﻿
ham,Cual es la cancion del minuto 7:21﻿
ham,I love you very much katy perry. you are my favorit singer.💘💘💖💟💟💖💌💌💗💗💋💋💙😍😍😍😀😀😀😍😍😀💜💜💜💛💛💛💓💓💝💝❤️❤️😘😘😘😘😘😘💕❣️❣️💕💕❣️❣️💞💞💞💞💞💔💔💦﻿
ham,Wow katy perry so beautiful﻿
ham,This is what Taylor Swift cant do.﻿
ham,You bitch is a dancer stealer those sharks yoi dressed them up but its taylor swifts﻿
ham,When Missy came in...😲😲😲😲😲😆😆😆😆﻿
ham,Um I didn't realize how ridiculous this show really was OH MY GOSH﻿
ham,Glen Hughes﻿
ham,Perfection.﻿
ham,"I like, one of the best 👍👍👍👍﻿"
ham,La voz de katty perry se escucha bien diferente en la vida real. Pero en la musica se escucha hermosa voz puro aunto tunes﻿
ham,She sang well here actually﻿
ham,Lady Gaga ❤﻿
ham,완전멋있다! 근데 반대편에안자있으면 별로일뜻﻿
ham,Love this :)﻿
ham,BELTS ON FIRE!!﻿
ham,"Verga el mejor medio tiempo de un super bowl al menos para mi,. otro seria el de nsync britney y aerosmiht, uhhh hace tiempo de ese , 11-3-18﻿"
ham,Good job katy﻿
ham,La mejor cantante del mundo katy perry 👧👧👧😍😍😍😍﻿
ham,amo a los tiburones bailarines <3﻿
ham,what lion﻿
ham,Like si amas a katy perry﻿
ham,Oh Katy Perry﻿
ham,ขอเสียงคนไทยหน่อย﻿
ham,6:13﻿
ham,0_0' The poor tast pushed to its climax.﻿
ham,"This is for much the best super bowl show of all times 
KATY PERRY IS THE QUEEN...﻿"
ham,Only in the us.﻿
ham,MELHOR SUPER BOWL EVEEEEER !!!!!!!!!!!﻿
ham,OMG... tht´s a Show... I remember the olimpic games...﻿
ham,THE BEST SUPERBOWL👏💗﻿
ham,2018😍😘﻿
ham,exelent katy﻿
ham,1:48﻿
ham,COol﻿
ham,"Seriously no artist could match the level of Beyoncé's super bowl , i am not fangirling , but she really slayed it﻿"
ham,"Очень крутое шоу, хотелось бы там оказаться, по началу было чуточку скучно, Кэти Перри просто стояла на большом леве, но потом, со следующей песни, ситуация изменилась. Больше всего понравилось её исполнение ""I kiss a girl"".

P.S жаль, что Кэтти Перри уже не та, и вряд-ли будет прежней, но старая Кэтти осталась в моем сердце навечно 💗.﻿"
ham,Best perfromance ever!﻿
ham,She had an amazing performance!!! <3﻿
ham,The cartoon part is really cuteeee﻿
ham,"Totally best!!!
Katy Queen Perry❤️﻿"
ham,missy?!﻿
ham,3 year later 😅😅﻿
ham,El mejor super bowl de mi vida﻿
ham,A bicha chega de megazord!!! KATY eu te VENERO!!﻿
ham,Perfect katy 🎶👌❤😀﻿
ham,The best performance of all the time﻿
ham,Still disappointed she didn’t sing e.t. 😂﻿
ham,Music min 7:15﻿
ham,"Please follow me:

https://www.youtube.com/user/atheneumgroup﻿"
ham,🗣 Lipsync for your life﻿
ham,This was my favorite half time ever! Loved all of it! Especially the tiger and the star!﻿
ham,😍😍😍😍﻿
ham,The best performance ever﻿
ham,Katy is the best. My god what a performance!!﻿
ham,As expected  good 👍 job #enjoyed﻿
ham,Its the biggest show on history of sb. Cause nobady have so much more greatness than queen Perry.👑﻿
ham,Aaaaah saudades﻿
ham,Katy= Gaga > Coldplay/Beyoncé/Bruno Mars > JT﻿
ham,The Best﻿
ham,ja będę na twoim koncercie😊﻿
ham,KATY LEGEND PERRY﻿
ham,Much better than the 2018 Superbowl﻿
ham,Best part is: 0:00 - 12:26 🔥﻿
ham,V:﻿
ham,best super bowl show ever!!!!﻿
ham,Katy Perry!!!!!!   I'm a Katy 🐈﻿
ham,Este es el que se me a echo el mejor de todos los tiempos﻿
ham,Why am I only watching this now? And why no Hot N Cold...﻿
ham,BEST SUPERBOWL EVER💖﻿
ham,Saben como se llama la cancion de rock?﻿
ham,PLAYBACK 😂﻿
ham,😍 ever katy ❤﻿
ham,Better than Beyonce. Awesome﻿
ham,ι c o n ι c﻿
ham,The best super bowl﻿
ham,9:00 name of the song?:(﻿
ham,¿¿¿¿Como conseguiste que la NFL no te bajara el video por copyright????﻿
ham,The shark is so cuteeee I want to cuddle it wahhh﻿
ham,12/02/2018?﻿
ham,"Melhor Super Bowl, Dá história quem Concorda Respira... bjsss de luz... 💞﻿"
ham,i love you katy﻿
ham,Minha amor❤😻﻿
ham,Perfect!!!! Agree?﻿
ham,Wow! 😍😍😍❤️❤️❤️❤️ she puts on a show! I loveeeeee herrrrrrrrr﻿
ham,"wow!!! is truly stunning 😃
 why did I only see it now? I hate youtube suggestions 😒﻿"
ham,ICONIC﻿
ham,The shark performance was better then Justin Timberlake half time show﻿
ham,We love the best Superbowl﻿
ham,proud of my queen﻿
ham,I always get chills with the Fireworks part﻿
ham,Who can forget Left Shark?﻿
ham,para mi el mejor medio tiempo. simplemente genial. 😍😍😍😍😍😍﻿
ham,Este si es un buen show de medio tiempo!!!﻿
ham,iconic ❤﻿
ham,Iconic﻿
ham,Wow incredible﻿
ham,Katy and Beyoncé  has best super bowl﻿
ham,6:08 SHE PULLED IT OFF AMAZINGLY WOW!!😍🔥👏🏼﻿
ham,얼른와요 케이티 <3 <3﻿
ham,"She's amazing, she's the queen of  queens!!!﻿"
ham,I actually loved this better than Beyonce's﻿
ham,Icônico﻿
ham,Burlaty pasando la hey hey hey como siempre﻿
ham,Hello i speak espanish  hola yo hablo inglés﻿
ham,"Damn Timberlake is lazy compared to Madonna, Katy, Beyonce and GaGa. No special effects or visuals. The worst Super Bo halftime in years. I say you bring back Janet, or get Jlo, Missy, P Diddy, Usher, Chris Brown, Rhianna or hell hire a marching band. JT is no more!!!!﻿"
ham,Perfect﻿
ham,The best modern SB performance!﻿
ham,👸﻿
ham,Awesome show great visuals﻿
ham,Gaga is still the best in my opinion...﻿
ham,We need Ariana Grande for Superbowl hmm﻿
ham,THE TIGER WAS AMAZING. I LOVE DARK HOUSE BUT LENNY KRAVITZZZZZZZZ﻿
ham,I had to watch this after the trash Justin one. To have hope for next year﻿
ham,It was fantastic!﻿
ham,I know a place sing it! WHERE THE GRASS IS REALLY GREENER 'Cause this is how we do a SB half time Justin﻿
ham,cant help my self but the shakrks are so effin cute﻿
ham,"Deeply Shamanic, Katy honoring the first Mother, the Eternal Darkness who mated with Father rivers of time and gave birth to the first conscious child a living spark of fire.﻿"
ham,somehow the artists who are ladies always give the best half time shows﻿
ham,fake applauses and cheering lmao﻿
ham,When I heard the Get Ur Freak On beat intro! 🙌🏽🙌🏽🙌🏽﻿
ham,She Is the Queen 👑 best halftime ever﻿
ham,Jt man you got everybody going back to previous half time shows lmfao﻿
ham,OMG she absolutely killed this performance! Worse than the Broncos D did the panthers lol﻿
ham,An actual icon﻿
ham,SE ORGULHO MATASSE EU JÁ ESTARIA MORTO MDS QUE SHOW MEUS AMORES﻿
ham,El mejor de todos hasta ahora!!! que show!!!!﻿
ham,OYE QUE SIGNIFICA KATY PERRY? SIGNIFICA R-I-D-I-C-U-L-A﻿
ham,1:44 was some funkaay shit﻿
ham,"Katy Perry Rainha Do Super Bowl, Quem Concorda Respira. Bjsss de luz...﻿"
ham,"Even though her voice is very different now, at least she isn't a lip syncing shit.﻿"
ham,2001 super bowl was the best﻿
ham,pest part is missy Elliott﻿
ham,poring﻿
ham,Perhaps the best half time show there.﻿
ham,I like teenage dream﻿
ham,Purely amazing.﻿
ham,Who came here in 2018 'cause they missed Left Shark?﻿
ham,i remember everyone shitting themselves when missy elliott came out lol﻿
ham,"Welp. When I was like 8 I heard my first Katy Perry song and thought she was amazing. I would try to sing as high as her. That was b4 I realized what autotune and pitches  in singing was. Now here I am, like,   how did she become a singer?﻿"
ham,Way better than Justin’s timberlake﻿
ham,BEST SHOW EVER!﻿
ham,http://shrink-service.it/s/hU4qRf I leave this link to download the best songs !!!!﻿
ham,katty perry's playback thou﻿
ham,queen of pop﻿
ham,"i just saw Justin Timberlakes Show and I need to say, for me the best Show was this one here from Katy Perry!...☺☺☺ What a stunning Performance! Only the visual effects alone are breathe taking! ☺☺☺﻿"
ham,calling justine timberlake this is what you called performance﻿
ham,wow is all i can say to this﻿
ham,Te amo Katy💙💙💙﻿
ham,Can imagine dragons perform for super  bowl 2019﻿
ham,3 years later and i still have no idea how she changes outfits so quick﻿
ham,Justin was so disappointing if I see this amazing show﻿
ham,AutoTUne Singers.﻿
ham,"surprisingly this was a really good show Perry put out, she did one of the most entertaining ones, her vocals were better than usual as well.
those sharks 😂﻿"
ham,Ahu Tuba böyle şovları 25 yıl önce yapıyordu :D﻿
ham,Perfecte﻿
ham,"No se qué tanto le criticaron, fue un gran show, con un gran despliegue de producción, y con el talento de esta mujer, fue un excelente medio tiempo...﻿"
ham,i'd fuck the SHIT out of this lady and lick her from the top of her head to her feet.  i'd pick the corns from her shit is what i mean O.O﻿
ham,my favorite súper bowl show ❣﻿
ham,Acknowledges Juan Atkins﻿
ham,MEGA ! MEGA ! MEGA ! Best performance !﻿
ham,"I just can't stop smiling, the sharks are so cute, much more entertaining than JT.﻿"
ham,i had to come here after watching Justin's T. and feel so much better now﻿
ham,10:52 Center of the background is real Fan hhahahaha﻿
ham,Whos coming after watching timberlakes?﻿
ham,Can we all agree that we returned for Katy and Lady after that sucker performance by Justin?!﻿
ham,Take a nice long look Justin Timberlake bc THIS is what a halftime performance is supposed to look like.﻿
ham,MISSY ELLIOT﻿
ham,I had to come here after watch Justin Timberlake. I'm feeling better now﻿
ham,katy worked hrer show - kudos﻿
ham,This would have been good without the LARGE Missy Elliot bit﻿
ham,"I keep coming back to this performance.  It is really fun, planned very well and executed well.  And it was fun to see Lenny Kravitz and Missy Elliot.﻿"
ham,When Left Shark is more entertaining than Timberlake.﻿
ham,Im here after justin decided to pull his pants down during the halftime show just to take a wild dumb on our eyes and ears.﻿
ham,Those sharks are cute.. 😂😂😂﻿
ham,In another word this is a performance 😍😍😍😍﻿
ham,She's dancing like an awkward mom. But i love her performance﻿
ham,Where the grass is really greener!!! :D﻿
ham,This halftime show holds a special place in my heart. I worked for the Arizona Cardinals and this Super Bowl was my last day after 5 seasons with them. I felt like I was going out with a bang after this show. The experience was amazing!﻿
ham,First time to watch here 2018﻿
ham,Justin look and learn﻿
ham,"LEARN IT, JUSTIN﻿"
ham,nice legs but better on my shoulder !!!﻿
ham,Now this is a show take notes Justin﻿
ham,💕😘💕﻿
ham,"After watching Katy, Queen B, Bruno and mj...i can now conclude 2018 was absolute shite!!﻿"
ham,Is it just me that Katy pery lip synced the performance for teenage dream?﻿
ham,"Que hermoso 
Te amo Katy Perry﻿"
ham,I came to watch after Justin Timberlake he sucks but this is better﻿
ham,Can we all agree Jt’s halftime show was one of the worst. 1 like=1 dislike for JT’s show.﻿
ham,Pet﻿
ham,This can't  be topped.﻿
ham,"love you kiceu  tpfmu
love you to moth﻿"
ham,Now that's a hell of show﻿
ham,O melhor haftime show  de todos .﻿
ham,"Tbh i don't understand when people say that Katy Perry doesn't have very good vocals like,,,,,are you deaf lmao﻿"
ham,Watching this makes me realize hw ridiculous she looks with the short blonde hair﻿
ham,sacalas panochas perrrooo !!! en cortoo en el minuto 7:22﻿
ham,bonitas bragas en 6:22 :V﻿
ham,I loved this one:)﻿
ham,The best show﻿
ham,Greats show﻿
ham,yeah THIS IS A HALFTIME SHOW﻿
ham,Rainhaaaaa﻿
ham,Every show gets trashed until the next one and then people appreciate the past show﻿
ham,damn the left shark still makes me laugh﻿
ham,i like the bit with Lenny.﻿
ham,Como cambia tan rápido de vestuario?﻿
ham,GOT TO BE A TOP TEN!﻿
ham,Now this is a halftime performance﻿
ham,"Katy is a pretty, pretty girl.
My kind of white girl.
So Bikini-ready. 

The sharks were really gay, but you kids like that anthropomorphic sort of thing, so I guess they aight.﻿"
ham,This is iconic!﻿
ham,Wow! I remeber watching this.﻿
ham,I miss this katy﻿
ham,2015 or 2017? katy or Gaga?﻿
ham,Never mind she stole that song tempo and music etc. Thank gawd Lenny showed up.﻿
ham,before justin show Im better now﻿
ham,Gaga is best﻿
ham,The best﻿
ham,Don't get wrong... she's making playback at 100%... JT and Lady Gaga was live.﻿
ham,Who comes here after the most boring half time﻿
ham,Hi I'm Leslie that was the best﻿
ham,Can't stand Katy perry but that was the best halftime entrance﻿
ham,I love you katy ❤❤﻿
ham,This was memorable.﻿
ham,I had to come over here after watching Justin ...﻿
ham,"Sorry, I still think this was the best in my lifetime. She killed it. Stage production is hard, and this was just so brilliant.﻿"
ham,you really see missy having the time of her life at that moment aw so cute﻿
ham,She really knew what she had to do and fucking did it﻿
ham,Iconic﻿
ham,"Este fue el mejor halftime del super bowl, me gustó más este que el de Justin Timberlake❤﻿"
